Arucotag time, x1,y1,z1,roll1,pitch1,yaw1,x2,y2,z2,roll2,pitch2,yaw2,expW
2.0926356315612793, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.272701955446049, 42.60047117828271, 7.773897670069232, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.272701955446049, 42.60047117828271, 7.773897670069232,0.2 
2.1252620220184326, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.056145843238696, 41.926327517816205, 6.061846824662595, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.056145843238696, 41.926327517816205, 6.061846824662595,0.2 
2.1573872566223145, -1.0030349306643906, -0.9651117561225561, -1.633057261152759, 4.020148525025656, 41.664204900206045, 4.783450660932644, -1.0030349306643906, -0.9651117561225561, -1.633057261152759, 4.020148525025656, 41.664204900206045, 4.783450660932644,0.2 
2.184468984603882, -1.0031688618214447, -0.9651965229294465, -1.6325466997802, 3.7061838303128765, 41.60648343999176, 3.709995976179883, -1.0031688618214447, -0.9651965229294465, -1.6325466997802, 3.7061838303128765, 41.60648343999176, 3.709995976179883,0.2 
2.2174830436706543, -1.0030910152074208, -0.9651363003527607, -1.6327805488129037, 3.9225682311862013, 42.07315298435178, 2.9092473009069693, -1.0030910152074208, -0.9651363003527607, -1.6327805488129037, 3.9225682311862013, 42.07315298435178, 2.9092473009069693,0.2 
2.244612693786621, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.31683265952984, 42.01594689576332, 2.408527569782521, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.31683265952984, 42.01594689576332, 2.408527569782521,0.2 
2.2778546810150146, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.632244202204752, 41.97018202489256, 2.0079517848829624, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.632244202204752, 41.97018202489256, 2.0079517848829624,0.2 
2.3044064044952393, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.343779640645658, 41.42209619510408, 1.449090116513574, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.343779640645658, 41.42209619510408, 1.449090116513574,0.2 
2.3363072872161865, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.6538017870974056, 41.49510146436516, 1.2404018222678133, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.6538017870974056, 41.49510146436516, 1.2404018222678133,0.2 
2.364661693572998, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.901819504258803, 41.553505679774034, 1.0734511868711962, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.901819504258803, 41.553505679774034, 1.0734511868711962,0.2 
2.3972253799438477, -1.0030349306643906, -0.9651117561225561, -1.633057261152759, 4.696687453841742, 41.36594742977231, 0.7927341506995305, -1.0030349306643906, -0.9651117561225561, -1.633057261152759, 4.696687453841742, 41.36594742977231, 0.7927341506995305,0.2 
2.428825855255127, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.39533424195525, 40.93870851900788, 0.4769160091668283, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.39533424195525, 40.93870851900788, 0.4769160091668283,0.2 
2.456897020339966, -1.0031291805956024, -0.9651798202836859, -1.6327253616503437, 3.942158126959216, 40.66343802446885, 0.25258718907690536, -1.0031291805956024, -0.9651798202836859, -1.6327253616503437, 3.942158126959216, 40.66343802446885, 0.25258718907690536,0.2 
2.488497734069824, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.332504576148252, 40.88817492785698, 0.28319948031847275, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.332504576148252, 40.88817492785698, 0.28319948031847275,0.2 
2.516310691833496, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.644781735499481, 41.06796445056749, 0.30768931331172666, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.644781735499481, 41.06796445056749, 0.30768931331172666,0.2 
2.5491204261779785, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.353809667281442, 40.70032213564402, 0.08888013925658811, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.353809667281442, 40.70032213564402, 0.08888013925658811,0.2 
2.5767643451690674, -1.0030940883196287, -0.965096214996491, -1.6329095115619725, 4.356535485495905, 41.031202346606975, 0.1814930618204187, -1.0030940883196287, -0.965096214996491, -1.6329095115619725, 4.356535485495905, 41.031202346606975, 0.1814930618204187,0.2 
2.608651638031006, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.1232126672785805, 40.670912452475605, -0.012076861936463956, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.1232126672785805, 40.670912452475605, -0.012076861936463956,0.2 
2.6361887454986572, -1.003004668521851, -0.9651257489602119, -1.6331051148219058, 3.883843312645622, 40.1805054350055, -0.15601709416020526, -1.003004668521851, -0.9651257489602119, -1.6331051148219058, 3.883843312645622, 40.1805054350055, -0.15601709416020526,0.2 
2.6687912940979004, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.285852724697377, 40.5018288562863, -0.043683946271215746, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.285852724697377, 40.5018288562863, -0.043683946271215746,0.2 
2.699643850326538, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.607460254338781, 40.758887593310945, 0.04618257203998155, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.607460254338781, 40.758887593310945, 0.04618257203998155,0.2 
2.729069232940674, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.465803547964195, 41.12715711095201, -0.10943243766683963, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.465803547964195, 41.12715711095201, -0.10943243766683963,0.2 
2.7602248191833496, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.751420912952235, 41.25915019704351, -0.006416221076520401, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.751420912952235, 41.25915019704351, -0.006416221076520401,0.2 
2.7886571884155273, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.979914804942667, 41.36474466591671, 0.07599675219573498, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.979914804942667, 41.36474466591671, 0.07599675219573498,0.2 
2.8204360008239746, -1.0030335795980079, -0.9650894093728407, -1.6330802543387737, 5.258988851397465, 41.75337733344041, 0.13860262614757346, -1.0030335795980079, -0.9650894093728407, -1.6330802543387737, 5.258988851397465, 41.75337733344041, 0.13860262614757346,0.2 
2.848256826400757, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.845175359999828, 41.248652441942355, -0.04638921047472877, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.845175359999828, 41.248652441942355, -0.04638921047472877,0.2 
2.880131721496582, -1.0031006003689633, -0.9651561478735984, -1.6327856978525328, 4.5769983647294685, 41.17917758214099, -0.1886841659731857, -1.0031006003689633, -0.9651561478735984, -1.6327856978525328, 4.5769983647294685, 41.17917758214099, -0.1886841659731857,0.2 
2.908620595932007, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.840376766364454, 41.300766573994686, -0.06981760372160295, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.840376766364454, 41.300766573994686, -0.06981760372160295,0.2 
2.9405951499938965, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.652136757584734, 41.560660295499005, -0.20223257827611008, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.652136757584734, 41.560660295499005, -0.20223257827611008,0.2 
2.97271728515625, -1.0031004270583308, -0.9651283509643819, -1.632847606509674, 4.818591427900429, 42.03946546167555, -0.040798519930731914, -1.0031004270583308, -0.9651283509643819, -1.632847606509674, 4.818591427900429, 42.03946546167555, -0.040798519930731914,0.2 
3.000250816345215, -1.0030660162224199, -0.9651251691273017, -1.6329087015423156, 4.713337801624454, 42.08748410194177, -0.09404051204491282, -1.0030660162224199, -0.9651251691273017, -1.6329087015423156, 4.713337801624454, 42.08748410194177, -0.09404051204491282,0.2 
3.033064365386963, -1.0031421155206388, -0.9651376096860417, -1.6326453728482961, 4.438341639940722, 42.41143786672927, 0.09595319085227061, -1.0031421155206388, -0.9651376096860417, -1.6326453728482961, 4.438341639940722, 42.41143786672927, 0.09595319085227061,0.2 
3.0607776641845703, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.729451386533457, 42.28657480166532, 0.1578922817387678, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.729451386533457, 42.28657480166532, 0.1578922817387678,0.2 
3.092956066131592, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.962339183807645, 42.186684349614154, 0.2074435544479627, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.962339183807645, 42.186684349614154, 0.2074435544479627,0.2 
3.1202502250671387, -1.0030660162224199, -0.9651251691273017, -1.6329087015423156, 4.828336006350226, 42.20525921229266, 0.10455314745804856, -1.0030660162224199, -0.9651251691273017, -1.6329087015423156, 4.828336006350226, 42.20525921229266, 0.10455314745804856,0.2 
3.152047872543335, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.500653083962038, 41.610157945024156, -0.07362879342635154, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.500653083962038, 41.610157945024156, -0.07362879342635154,0.2 
3.1809775829315186, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.7793005417505094, 41.64555086430123, 0.02222669431587576, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.7793005417505094, 41.64555086430123, 0.02222669431587576,0.2 
3.2129805088043213, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.461424712282264, 41.16239126663101, -0.1394899559400926, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.461424712282264, 41.16239126663101, -0.1394899559400926,0.2 
3.2441346645355225, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.207124048707668, 40.77586358849484, -0.26886327614487016, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.207124048707668, 40.77586358849484, -0.26886327614487016,0.2 
3.2716333866119385, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.003683517847992, 40.46664144598591, -0.3723619323086922, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.003683517847992, 40.46664144598591, -0.3723619323086922,0.2 
3.304307699203491, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 3.8409310931602496, 40.21926373197876, -0.455160857239747, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 3.8409310931602496, 40.21926373197876, -0.455160857239747,0.2 
3.365166664123535, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.251522949109079, 40.53283549386491, -0.28299895673484343, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.251522949109079, 40.53283549386491, -0.28299895673484343,0.2 
3.3921611309051514, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.579996433868143, 40.783692903373826, -0.1452694363309206, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.579996433868143, 40.783692903373826, -0.1452694363309206,0.2 
3.424668550491333, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.842775221675393, 40.98437883098096, -0.03508582000777949, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.842775221675393, 40.98437883098096, -0.03508582000777949,0.2 
3.45210599899292, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.512204456222171, 40.6334536399748, -0.18533996739901681, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.512204456222171, 40.6334536399748, -0.18533996739901681,0.2 
3.484104633331299, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.247747843859593, 40.35271348716987, -0.30554328531201236, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.247747843859593, 40.35271348716987, -0.30554328531201236,0.2 
3.516864776611328, -1.0030890269120203, -0.9651441439936956, -1.6329059344271588, 3.75506851767857, 40.265588388338074, -0.45543289135534337, -1.0030890269120203, -0.9651441439936956, -1.6329059344271588, 3.75506851767857, 40.265588388338074, -0.45543289135534337,0.2 
3.5448789596557617, -1.0030453721407326, -0.965085848105749, -1.6330236384856012, 3.7879382087903055, 40.484176702300644, -0.24304452098370177, -1.0030453721407326, -0.965085848105749, -1.6330236384856012, 3.7879382087903055, 40.484176702300644, -0.24304452098370177,0.2 
3.5765857696533203, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.209128641613123, 40.744765870122414, -0.11330588773000727, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.209128641613123, 40.744765870122414, -0.11330588773000727,0.2 
3.603911876678467, -1.003004668521851, -0.9651257489602119, -1.6331051148219058, 3.9525760921132562, 40.239588169122946, -0.2370003147950399, -1.003004668521851, -0.9651257489602119, -1.6331051148219058, 3.9525760921132562, 40.239588169122946, -0.2370003147950399,0.2 
3.6361939907073975, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 3.8000451525724612, 40.03762111048839, -0.34687156322883084, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 3.8000451525724612, 40.03762111048839, -0.34687156322883084,0.2 
3.6646575927734375, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 3.6780204009398254, 39.87604746358074, -0.4347685619758579, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 3.6780204009398254, 39.87604746358074, -0.4347685619758579,0.2 
3.6968164443969727, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.12119439533274, 40.258262479146495, -0.26668512052373217, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.12119439533274, 40.258262479146495, -0.26668512052373217,0.2 
3.7236597537994385, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.076790860759363, 40.72665701962045, -0.3597265917178021, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.076790860759363, 40.72665701962045, -0.3597265917178021,0.2 
3.7554452419281006, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 3.899416967489347, 40.42727619088639, -0.44505258476704057, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 3.899416967489347, 40.42727619088639, -0.44505258476704057,0.2 
3.7881035804748535, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.298311648572357, 40.699245460991015, -0.2749123387566783, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.298311648572357, 40.699245460991015, -0.2749123387566783,0.2 
3.8165595531463623, -1.003056870922815, -0.9650789073537592, -1.63308217080732, 4.331969546353143, 40.81228094669384, -0.25990600510567674, -1.003056870922815, -0.9650789073537592, -1.63308217080732, 4.331969546353143, 40.81228094669384, -0.25990600510567674,0.2 
3.8484044075012207, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.245410981575686, 41.169871793658324, -0.3543032993833606, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.245410981575686, 41.169871793658324, -0.3543032993833606,0.2 
3.876936197280884, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.034313064142405, 40.78184801011669, -0.44071395089947885, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.034313064142405, 40.78184801011669, -0.44071395089947885,0.2 
3.9077227115631104, -1.0031291805956024, -0.9651798202836859, -1.6327253616503437, 3.6533411847089408, 40.5379496173559, -0.4815167789761432, -1.0031291805956024, -0.9651798202836859, -1.6327253616503437, 3.6533411847089408, 40.5379496173559, -0.4815167789761432,0.2 
3.9371070861816406, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.101451022348032, 40.78778420216662, -0.3040836941239604, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.101451022348032, 40.78778420216662, -0.3040836941239604,0.2 
3.968886137008667, -1.0031004270583308, -0.9651283509643819, -1.632847606509674, 4.378042839711068, 41.42116458700964, -0.12227941260901787, -1.0031004270583308, -0.9651283509643819, -1.632847606509674, 4.378042839711068, 41.42116458700964, -0.12227941260901787,0.2 
3.996311664581299, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.14041855065071, 40.98288224479774, -0.25509484148000183, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.14041855065071, 40.98288224479774, -0.25509484148000183,0.2 
4.028388261795044, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.491112915101447, 41.1437303041201, -0.12294614412705585, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.491112915101447, 41.1437303041201, -0.12294614412705585,0.2 
4.060792446136475, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.771668406662037, 41.27240875157798, -0.017227186244696213, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.771668406662037, 41.27240875157798, -0.017227186244696213,0.2 
4.088318347930908, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.4553190042114865, 40.86387757645241, -0.1710530603885445, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.4553190042114865, 40.86387757645241, -0.1710530603885445,0.2 
4.120438098907471, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.34409054786236, 41.21114909746518, -0.2832209436096633, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.34409054786236, 41.21114909746518, -0.2832209436096633,0.2 
4.148991346359253, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.654050512870768, 41.32634378625405, -0.1454470258307765, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.654050512870768, 41.32634378625405, -0.1454470258307765,0.2 
4.180867433547974, -1.0030453721407326, -0.965085848105749, -1.6330236384856012, 4.507123804944064, 41.33278102063342, 0.004944171435951716, -1.0030453721407326, -0.965085848105749, -1.6330236384856012, 4.507123804944064, 41.33278102063342, 0.004944171435951716,0.2 
4.208646774291992, -1.0030569588133431, -0.9651198612026682, -1.6329436926453436, 4.596005227960239, 41.6627291232751, 0.13860245357740553, -1.0030569588133431, -0.9651198612026682, -1.6329436926453436, 4.596005227960239, 41.6627291232751, 0.13860245357740553,0.2 
4.240039825439453, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.314788461250048, 41.17613387381011, -0.04638934853086596, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.314788461250048, 41.17613387381011, -0.04638934853086596,0.2 
4.2684996128082275, -1.0030335795980079, -0.9650894093728407, -1.6330802543387737, 4.72688777644337, 41.60248869975513, 0.04069374556628702, -1.0030335795980079, -0.9650894093728407, -1.6330802543387737, 4.72688777644337, 41.60248869975513, 0.04069374556628702,0.2 
4.300344944000244, -1.0031006003689633, -0.9651561478735984, -1.6327856978525328, 4.482368297884301, 41.4622465883912, -0.11901780114037308, -1.0031006003689633, -0.9651561478735984, -1.6327856978525328, 4.482368297884301, 41.4622465883912, -0.11901780114037308,0.2 
4.332527160644531, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.223878917189298, 41.01574784590299, -0.25248555230508885, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.223878917189298, 41.01574784590299, -0.25248555230508885,0.2 
4.360383749008179, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.557881208332318, 41.17002278500429, -0.12085871278712546, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.557881208332318, 41.17002278500429, -0.12085871278712546,0.2 
4.392507076263428, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.825083041246733, 41.293442736285336, -0.015557241172743375, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.825083041246733, 41.293442736285336, -0.015557241172743375,0.2 
4.4204277992248535, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.639901777490557, 41.55480122533152, -0.1588242882370139, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.639901777490557, 41.55480122533152, -0.1588242882370139,0.2 
4.453155755996704, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.349905700874302, 41.08979155545525, -0.2843307419824015, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.349905700874302, 41.08979155545525, -0.2843307419824015,0.2 
4.481091022491455, -1.0030349306643906, -0.9651117561225561, -1.633057261152759, 4.255156411134141, 40.99497613031729, -0.2934913923833449, -1.0030349306643906, -0.9651117561225561, -1.633057261152759, 4.255156411134141, 40.99497613031729, -0.2934913923833449,0.2 
4.512749910354614, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.582903203488192, 41.15340541253573, -0.15366338484972175, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.582903203488192, 41.15340541253573, -0.15366338484972175,0.2 
4.5402727127075195, -1.0030910152074208, -0.9651363003527607, -1.6327805488129037, 4.623943729726453, 41.71069056238695, -0.1816801879167116, -1.0030910152074208, -0.9651363003527607, -1.6327805488129037, 4.623943729726453, 41.71069056238695, -0.1816801879167116,0.2 
4.571991205215454, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.4789903282743335, 41.88859948621282, -0.2917226456321913, -1.0031327551688227, -0.9651701056173858, -1.6326325442402214, 4.4789903282743335, 41.88859948621282, -0.2917226456321913,0.2 
4.604207992553711, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.761970337200346, 41.86830409725216, -0.15224838744880742, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.761970337200346, 41.86830409725216, -0.15224838744880742,0.2 
4.633319616317749, -1.0030453721407326, -0.965085848105749, -1.6330236384856012, 4.593459664407726, 41.766349269431906, -0.0004969178584701694, -1.0030453721407326, -0.965085848105749, -1.6330236384856012, 4.593459664407726, 41.766349269431906, -0.0004969178584701694,0.2 
4.664732456207275, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.312752010408038, 41.259029990735556, -0.15766884567956652, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.312752010408038, 41.259029990735556, -0.15766884567956652,0.2 
4.692162036895752, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.6289796829073095, 41.364648500870345, -0.04500534748670759, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.6289796829073095, 41.364648500870345, -0.04500534748670759,0.2 
4.724635124206543, -1.0030335795980079, -0.9650894093728407, -1.6330802543387737, 4.978240753769179, 41.75330040140332, 0.04180094640162224, -1.0030335795980079, -0.9650894093728407, -1.6330802543387737, 4.978240753769179, 41.75330040140332, 0.04180094640162224,0.2 
4.752270221710205, -1.0030349306643906, -0.9651117561225561, -1.633057261152759, 4.757824453450042, 41.52578320707574, -0.03258604167612589, -1.0030349306643906, -0.9651117561225561, -1.633057261152759, 4.757824453450042, 41.52578320707574, -0.03258604167612589,0.2 
4.78516149520874, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.985037637340913, 41.5780510739425, 0.05506089571605344, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.985037637340913, 41.5780510739425, 0.05506089571605344,0.2 
4.812870025634766, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 5.166808184453609, 41.6198653674359, 0.12517844562979974, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 5.166808184453609, 41.6198653674359, 0.12517844562979974,0.2 
4.843960285186768, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 5.312224622143766, 41.65331680223062, 0.18127248556079678, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 5.312224622143766, 41.65331680223062, 0.18127248556079678,0.2 
4.8766396045684814, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 5.428557772295893, 41.6800779500664, 0.22614771750558305, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 5.428557772295893, 41.6800779500664, 0.22614771750558305,0.2 
4.936432838439941, -1.0030747819298325, -0.9650984613859284, -1.6328807227604696, 5.208942803130495, 41.952429798574244, 0.3071754310279431, -1.0030747819298325, -0.9650984613859284, -1.6328807227604696, 5.208942803130495, 41.952429798574244, 0.3071754310279431,0.2 
4.965170860290527, -1.0030890269120203, -0.9651441439936956, -1.6329059344271588, 4.524024485095291, 41.545361437461565, 0.0347420817166153, -1.0030890269120203, -0.9651441439936956, -1.6329059344271588, 4.524024485095291, 41.545361437461565, 0.0347420817166153,0.2 
4.996994972229004, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.797997662657112, 41.593713658251154, 0.10892339443024923, -1.0030100431307456, -0.9650787194492412, -1.6332025580957004, 4.797997662657112, 41.593713658251154, 0.10892339443024923,0.2 
5.024217844009399, -1.003117978813197, -0.965153017684334, -1.632821220460326, 4.54601957691274, 41.32356741049481, -0.08054320876196641, -1.003117978813197, -0.965153017684334, -1.632821220460326, 4.54601957691274, 41.32356741049481, -0.08054320876196641,0.2 
5.055903196334839, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.2747999404120485, 40.90480450358588, -0.22170587840236067, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.2747999404120485, 40.90480450358588, -0.22170587840236067,0.2 
5.084785461425781, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.057824231211495, 40.569794178058736, -0.3346360141146789, -1.003062886671357, -0.9651400353008995, -1.632957421440573, 4.057824231211495, 40.569794178058736, -0.3346360141146789,0.2 
